公司标识,车牌号,行政区编号,定位时间,纬度,经度,瞬时速度,方向角,海拔高度,行驶里程,坐标加密标识,预警状态,车辆状态,运营状态,订单编号,来源,时间差,纬度差,经度差,时间段
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:02:38,"31.118135","121.274072","0","76","5",,"1","0","1","1","2304241135226276036",NETCAR_VEHICLEPOSITION_0424.txt:20245179,"20","0.0","0.0",2023-04-24 21:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:03:30,"31.118135","121.274076","0","76","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20261292,"52","0.0","4.0e-06",2023-04-24 21:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:03:56,"31.118133","121.274065","0","76","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20268513,"26","-2.0e-06","-1.1e-05",2023-04-24 21:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:04:49,"31.118136","121.274078","0","76","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20285769,"53","3.0e-06","1.3e-05",2023-04-24 21:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:05:09,"31.118129","121.273547","5","256","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20293713,"20","-8.0e-06","-0.000531",2023-04-24 21:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:05:51,"31.119163","121.271297","3","351","4",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20312548,"42","0.001034","-0.00225",2023-04-24 21:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:06:41,"31.119206","121.271281","0","351","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20328082,"50","4.3e-05","-1.6e-05",2023-04-24 21:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:07:01,"31.119206","121.271281","0","351","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20326231,"20","0.0","0.0",2023-04-24 21:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:07:26,"31.119197","121.271256","0","351","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20334430,"25","-9.0e-06","-2.5e-05",2023-04-24 21:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:08:28,"31.119208","121.271256","0","351","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20349206,"62","1.1e-05","0.0",2023-04-24 21:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:10:40,"31.119217","121.271258","0","353","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20380833,"132","9.0e-06","2.0e-06",2023-04-24 21:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:11:40,"31.119245","121.27125","0","353","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20400872,"60","2.8e-05","-8.0e-06",2023-04-24 21:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:12:10,"31.119239","121.271248","0","353","2",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20417126,"30","-6.0e-06","-2.0e-06",2023-04-24 21:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:12:34,"31.119225","121.271259","0","353","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20425213,"24","-1.4e-05","1.1e-05",2023-04-24 21:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:12:54,"31.11924","121.271266","0","353","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20432868,"20","1.5e-05","7.0e-06",2023-04-24 21:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:13:58,"31.120802","121.270974","13","352","4",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20450416,"64","0.001561","-0.000292",2023-04-24 21:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:14:18,"31.122225","121.270716","2","352","4",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20456289,"20","0.001423","-0.000259",2023-04-24 21:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:14:43,"31.122024","121.268569","1","264","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20463516,"25","-0.000201","-0.002147",2023-04-24 21:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:15:24,"31.121573","121.263767","15","264","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20475207,"41","-0.000451","-0.004802",2023-04-24 21:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:15:44,"31.121265","121.260532","15","264","6",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20489274,"20","-0.000308","-0.003235",2023-04-24 21:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:16:05,"31.120971","121.257394","13","264","2",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20488628,"21","-0.000294","-0.003137",2023-04-24 21:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:16:19,"31.120902","121.256738","0","254","43",,"1","0","1","2","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20490841,"14","-6.9e-05","-0.000657",2023-04-24 21:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:17:10,"31.120721","121.256834","2","121","3",,"1","0","1","2","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20517296,"51","-0.000181","9.6e-05",2023-04-24 21:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:17:30,"31.120327","121.256964","8","175","4",,"1","0","1","2","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20518261,"20","-0.000394","0.00013",2023-04-24 21:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:18:07,"31.118808","121.257143","0","163","22",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20531819,"37","-0.001519","0.000179",2023-04-24 21:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:18:18,"31.11875","121.25715","0","175","5",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20533545,"11","-5.8e-05","7.0e-06",2023-04-24 21:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:19:03,"31.118321","121.254207","0","260","3",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20555519,"45","-0.000429","-0.002943",2023-04-24 21:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:19:23,"31.118104","121.252737","16","261","5",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20566125,"20","-0.000217","-0.00147",2023-04-24 21:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:20:13,"31.117905","121.25153","6","261","3",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20574254,"50","-0.0002","-0.001207",2023-04-24 21:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:20:33,"31.115569","121.251587","18","175","4",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20588745,"20","-0.002336","5.6e-05",2023-04-24 21:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:21:53,"31.113447","121.245376","0","260","3",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20612839,"80","-0.002122","-0.00621",2023-04-24 21:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:23:23,"31.107641","121.245199","5","181","2",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20653021,"90","-0.005806","-0.000178",2023-04-24 21:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:23:43,"31.105497","121.245178","12","180","4",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20651328,"20","-0.002144","-2.1e-05",2023-04-24 21:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:24:03,"31.103352","121.245183","4","181","2",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20656707,"20","-0.002145","5.0e-06",2023-04-24 21:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:25:13,"31.09851","121.245152","16","181","2",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20679100,"70","-0.004842","-3.1e-05",2023-04-24 21:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:26:58,"31.094136","121.237872","11","230","3",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20719354,"105","-0.004374","-0.00728",2023-04-24 21:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:27:18,"31.092975","121.235847","0","255","3",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20720823,"20","-0.001161","-0.002025",2023-04-24 21:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:27:43,"31.092878","121.234079","18","271","8",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20736192,"25","-9.7e-05","-0.001768",2023-04-24 21:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:28:03,"31.092866","121.230269","15","271","3",,"1","0","1","1","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20745945,"20","-1.1e-05","-0.00381",2023-04-24 21:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:28:24,"31.092774","121.230078","0","7","33",,"1","0","1","3","2304245060227690381",NETCAR_VEHICLEPOSITION_0424.txt:20760703,"21","-9.2e-05","-0.000191",2023-04-24 21:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:28:54,"31.09279","121.230065","0","91","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20770988,"30","1.6e-05","-1.3e-05",2023-04-24 21:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:29:14,"31.09279","121.230065","0","91","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20782203,"20","0.0","0.0",2023-04-24 21:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:30:24,"31.090811","121.229751","0","243","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20808960,"70","-0.001979","-0.000314",2023-04-24 21:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:30:44,"31.090538","121.229258","10","243","7",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20813620,"20","-0.000273","-0.000492",2023-04-24 21:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:31:52,"31.08943","121.232181","14","83","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20830474,"68","-0.001108","0.002923",2023-04-24 21:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:32:13,"31.089392","121.235365","12","81","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20833514,"21","-3.8e-05","0.003184",2023-04-24 21:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:32:56,"31.090125","121.237583","12","66","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20853818,"43","0.000734","0.002218",2023-04-24 21:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:33:41,"31.092257","121.244159","15","72","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:20865621,"45","0.002132","0.006576",2023-04-24 21:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:33:51,"31.092401","121.244688","0","305","24",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:20871988,"10","0.000144","0.000529",2023-04-24 21:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:34:17,"31.092442","121.244805","0","72","4",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:20886340,"26","4.1e-05","0.000117",2023-04-24 21:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:34:37,"31.093297","121.247711","18","73","3",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:20884230,"20","0.000855","0.002906",2023-04-24 21:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:35:20,"31.093957","121.25219","0","83","5",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:20902627,"43","0.00066","0.004479",2023-04-24 21:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:36:15,"31.093958","121.252178","0","83","4",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:20924885,"55","1.0e-06","-1.2e-05",2023-04-24 21:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:36:35,"31.093958","121.252178","0","83","4",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:20936367,"20","0.0","0.0",2023-04-24 21:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:37:20,"31.093958","121.252178","0","83","4",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:20946508,"45","0.0","0.0",2023-04-24 21:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:38:23,"31.093958","121.252178","0","83","4",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:20967427,"63","0.0","0.0",2023-04-24 21:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:38:43,"31.093958","121.252178","0","83","4",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:20984475,"20","0.0","0.0",2023-04-24 21:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:39:03,"31.093958","121.252178","0","83","4",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:20995488,"20","0.0","0.0",2023-04-24 21:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:39:23,"31.093958","121.252178","0","83","4",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:20983967,"20","0.0","0.0",2023-04-24 21:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:39:43,"31.093958","121.252178","0","83","4",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:20996278,"20","0.0","0.0",2023-04-24 21:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:40:03,"31.093958","121.252178","0","83","4",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:21015890,"20","0.0","0.0",2023-04-24 21:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:40:23,"31.093958","121.252178","0","83","4",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:21022328,"20","0.0","0.0",2023-04-24 21:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:40:48,"31.093956","121.252204","0","83","4",,"1","0","1","2","2304243518228356161",NETCAR_VEHICLEPOSITION_0424.txt:21039371,"25","-2.0e-06","2.6e-05",2023-04-24 21:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:41:47,"31.093955","121.252194","0","133","58",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:21048287,"59","-1.0e-06","-1.0e-05",2023-04-24 21:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:42:16,"31.094071","121.25287","10","83","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:21060813,"29","0.000116","0.000676",2023-04-24 21:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:42:36,"31.094365","121.255446","13","83","4",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:21067091,"20","0.000294","0.002576",2023-04-24 21:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:43:21,"31.094548","121.257828","8","90","6",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:21078586,"45","0.000183","0.002382",2023-04-24 21:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:43:41,"31.09445","121.259939","10","96","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:21084142,"20","-9.9e-05","0.002111",2023-04-24 21:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:44:03,"31.094395","121.260733","6","89","6",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:21094631,"22","-5.4e-05","0.000794",2023-04-24 21:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:44:26,"31.096279","121.261187","9","7","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:21098177,"23","0.001884","0.000455",2023-04-24 21:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:45:11,"31.101393","121.262472","12","14","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:21123495,"45","0.005114","0.001285",2023-04-24 21:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:45:58,"31.106369","121.265574","11","32","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:21139501,"47","0.004977","0.003102",2023-04-24 21:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:46:33,"31.106877","121.265925","0","32","4",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:21152819,"35","0.000508","0.000351",2023-04-24 21:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:47:33,"31.106981","121.265986","5","32","5",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:21177895,"60","0.000104","6.1e-05",2023-04-24 21:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:48:03,"31.109215","121.267594","0","206","37",,"1","0","1","2","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21188087,"30","0.002235","0.001607",2023-04-24 21:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:48:19,"31.109252","121.267615","0","32","5",,"1","0","1","2","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21192806,"16","3.7e-05","2.1e-05",2023-04-24 21:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:48:39,"31.110684","121.269844","10","78","5",,"1","0","1","2","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21200510,"20","0.001432","0.00223",2023-04-24 21:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:49:00,"31.110812","121.270482","0","78","5",,"1","0","1","2","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21206841,"21","0.000128","0.000637",2023-04-24 21:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:49:45,"31.110466","121.268788","14","242","5",,"1","0","1","2","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21219183,"45","-0.000347","-0.001693",2023-04-24 21:45
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:50:08,"31.109122","121.267325","5","213","6",,"1","0","1","2","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21227906,"23","-0.001344","-0.001464",2023-04-24 21:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:50:53,"31.107495","121.264892","17","282","6",,"1","0","1","2","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21242268,"45","-0.001627","-0.002433",2023-04-24 21:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:51:13,"31.107951","121.26117","14","267","2",,"1","0","1","2","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21249331,"20","0.000456","-0.003721",2023-04-24 21:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:51:38,"31.107867","121.25967","0","265","4",,"1","0","1","2","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21257353,"25","-8.3e-05","-0.0015",2023-04-24 21:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:51:58,"31.107961","121.258922","8","313","4",,"1","0","1","2","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21265053,"20","9.4e-05","-0.000749",2023-04-24 21:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:52:18,"31.109061","121.258695","0","352","5",,"1","0","1","2","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21273413,"20","0.001099","-0.000227",2023-04-24 21:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:52:40,"31.109088","121.258683","0","352","5",,"1","0","1","2","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21282127,"22","2.7e-05","-1.2e-05",2023-04-24 21:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:53:09,"31.109046","121.25869","0","10","26",,"1","0","1","1","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21293745,"29","-4.2e-05","7.0e-06",2023-04-24 21:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:53:30,"31.108329","121.258809","0","352","5",,"1","0","1","1","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21297588,"21","-0.000717","0.000119",2023-04-24 21:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:53:55,"31.108082","121.258845","0","354","4",,"1","0","1","1","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21311493,"25","-0.000247","3.6e-05",2023-04-24 21:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:54:15,"31.107795","121.259713","14","85","5",,"1","0","1","1","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21318111,"20","-0.000287","0.000869",2023-04-24 21:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:54:40,"31.107459","121.264805","16","101","4",,"1","0","1","1","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21326982,"25","-0.000336","0.005092",2023-04-24 21:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:55:20,"31.107312","121.26555","0","102","4",,"1","0","1","1","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21341857,"40","-0.000147","0.000745",2023-04-24 21:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:56:03,"31.107312","121.26555","0","102","4",,"1","0","1","1","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21351834,"43","0.0","0.0",2023-04-24 21:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:56:23,"31.107302","121.265604","3","102","4",,"1","0","1","1","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21364836,"20","-1.0e-05","5.4e-05",2023-04-24 21:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 21:56:43,"31.107948","121.266661","11","33","5",,"1","0","1","1","2304244952228470644",NETCAR_VEHICLEPOSITION_0424.txt:21366496,"20","0.000646","0.001057",2023-04-24 21:55
